relation_id,relation_family,relation_level,relation_status,source_ib_object_id,source_or_row_key,symbol,timeframe,session_id,session_timezone,session_local_date,ib_window_minutes,opening_range_window_minutes,ib_start_utc,ib_end_utc,or_bar_time_utc,ib_high,ib_low,ib_range,opening_range_high,opening_range_low,opening_range_width,or_inside_ib,ib_equals_or,ib_width_minus_or_width,ib_width_to_or_width_ratio,or_high_to_ib_high_gap,or_low_to_ib_low_gap,first_break_direction,first_break_mode,width_error_day
IBOR|GBPUSD|M15|new_york|2021-07-22|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-07-22|60,OR|GBPUSD|M15|new_york|2021-07-22|30,GBPUSD,M15,new_york,America/New_York,2021-07-22,60,30,2021-07-22T13:30:00Z,2021-07-22T14:30:00Z,2021-07-22T14:00:00Z,1.37680,1.37498,0.00182,1.37680,1.37526,0.00154,1,0,0.00028,1.181818181818181818181818182,0.00000,0.00028,down,wick,0
IBOR|GBPUSD|M15|london|2021-07-23|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-07-23|60,OR|GBPUSD|M15|london|2021-07-23|30,GBPUSD,M15,london,Europe/London,2021-07-23,60,30,2021-07-23T07:00:00Z,2021-07-23T08:00:00Z,2021-07-23T07:30:00Z,1.37607,1.37556,0.00051,1.37607,1.37556,0.00051,1,1,0.00000,1,0.00000,0.00000,none,ambiguous,0
IBOR|GBPUSD|M15|new_york|2021-07-23|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-07-23|60,OR|GBPUSD|M15|new_york|2021-07-23|30,GBPUSD,M15,new_york,America/New_York,2021-07-23,60,30,2021-07-23T13:30:00Z,2021-07-23T14:30:00Z,2021-07-23T14:00:00Z,1.37411,1.37195,0.00216,1.37411,1.37281,0.00130,1,0,0.00086,1.661538461538461538461538462,0.00000,0.00086,down,wick,0
IBOR|GBPUSD|M15|london|2021-07-26|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-07-26|60,OR|GBPUSD|M15|london|2021-07-26|30,GBPUSD,M15,london,Europe/London,2021-07-26,60,30,2021-07-26T07:00:00Z,2021-07-26T08:00:00Z,2021-07-26T07:30:00Z,1.37547,1.37462,0.00085,1.37486,1.37462,0.00024,1,0,0.00061,3.541666666666666666666666667,0.00061,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-07-26|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-07-26|60,OR|GBPUSD|M15|new_york|2021-07-26|30,GBPUSD,M15,new_york,America/New_York,2021-07-26,60,30,2021-07-26T13:30:00Z,2021-07-26T14:30:00Z,2021-07-26T14:00:00Z,1.37942,1.37776,0.00166,1.37942,1.37829,0.00113,1,0,0.00053,1.469026548672566371681415929,0.00000,0.00053,down,wick,0
IBOR|GBPUSD|M15|london|2021-07-27|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-07-27|60,OR|GBPUSD|M15|london|2021-07-27|30,GBPUSD,M15,london,Europe/London,2021-07-27,60,30,2021-07-27T07:00:00Z,2021-07-27T08:00:00Z,2021-07-27T07:30:00Z,1.38286,1.38234,0.00052,1.38286,1.38238,0.00048,1,0,0.00004,1.083333333333333333333333333,0.00000,0.00004,down,wick,0
IBOR|GBPUSD|M15|new_york|2021-07-27|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-07-27|60,OR|GBPUSD|M15|new_york|2021-07-27|30,GBPUSD,M15,new_york,America/New_York,2021-07-27,60,30,2021-07-27T13:30:00Z,2021-07-27T14:30:00Z,2021-07-27T14:00:00Z,1.37939,1.37833,0.00106,1.37925,1.37843,0.00082,1,0,0.00024,1.292682926829268292682926829,0.00014,0.00010,none,ambiguous,0
IBOR|GBPUSD|M15|london|2021-07-28|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-07-28|60,OR|GBPUSD|M15|london|2021-07-28|30,GBPUSD,M15,london,Europe/London,2021-07-28,60,30,2021-07-28T07:00:00Z,2021-07-28T08:00:00Z,2021-07-28T07:30:00Z,1.38759,1.38705,0.00054,1.38759,1.38719,0.00040,1,0,0.00014,1.35,0.00000,0.00014,down,close,0
IBOR|GBPUSD|M15|new_york|2021-07-28|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-07-28|60,OR|GBPUSD|M15|new_york|2021-07-28|30,GBPUSD,M15,new_york,America/New_York,2021-07-28,60,30,2021-07-28T13:30:00Z,2021-07-28T14:30:00Z,2021-07-28T14:00:00Z,1.38840,1.38642,0.00198,1.38808,1.38694,0.00114,1,0,0.00084,1.736842105263157894736842105,0.00032,0.00052,up,wick,0
IBOR|GBPUSD|M15|london|2021-07-29|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-07-29|60,OR|GBPUSD|M15|london|2021-07-29|30,GBPUSD,M15,london,Europe/London,2021-07-29,60,30,2021-07-29T07:00:00Z,2021-07-29T08:00:00Z,2021-07-29T07:30:00Z,1.39310,1.39241,0.00069,1.39285,1.39241,0.00044,1,0,0.00025,1.568181818181818181818181818,0.00025,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2021-07-29|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-07-29|60,OR|GBPUSD|M15|new_york|2021-07-29|30,GBPUSD,M15,new_york,America/New_York,2021-07-29,60,30,2021-07-29T13:30:00Z,2021-07-29T14:30:00Z,2021-07-29T14:00:00Z,1.39635,1.39531,0.00104,1.39606,1.39531,0.00075,1,0,0.00029,1.386666666666666666666666667,0.00029,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2021-07-30|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-07-30|60,OR|GBPUSD|M15|london|2021-07-30|30,GBPUSD,M15,london,Europe/London,2021-07-30,60,30,2021-07-30T07:00:00Z,2021-07-30T08:00:00Z,2021-07-30T07:30:00Z,1.39503,1.39418,0.00085,1.39475,1.39418,0.00057,1,0,0.00028,1.491228070175438596491228070,0.00028,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-07-30|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-07-30|60,OR|GBPUSD|M15|new_york|2021-07-30|30,GBPUSD,M15,new_york,America/New_York,2021-07-30,60,30,2021-07-30T13:30:00Z,2021-07-30T14:30:00Z,2021-07-30T14:00:00Z,1.39781,1.39598,0.00183,1.39781,1.39653,0.00128,1,0,0.00055,1.4296875,0.00000,0.00055,down,close,0
IBOR|GBPUSD|M15|london|2021-08-02|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-02|60,OR|GBPUSD|M15|london|2021-08-02|30,GBPUSD,M15,london,Europe/London,2021-08-02,60,30,2021-08-02T07:00:00Z,2021-08-02T08:00:00Z,2021-08-02T07:30:00Z,1.39027,1.38976,0.00051,1.39027,1.38979,0.00048,1,0,0.00003,1.0625,0.00000,0.00003,down,wick,0
IBOR|GBPUSD|M15|new_york|2021-08-02|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-02|60,OR|GBPUSD|M15|new_york|2021-08-02|30,GBPUSD,M15,new_york,America/New_York,2021-08-02,60,30,2021-08-02T13:30:00Z,2021-08-02T14:30:00Z,2021-08-02T14:00:00Z,1.39081,1.38968,0.00113,1.39081,1.38968,0.00113,1,1,0.00000,1,0.00000,0.00000,down,wick,0
IBOR|GBPUSD|M15|london|2021-08-03|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-03|60,OR|GBPUSD|M15|london|2021-08-03|30,GBPUSD,M15,london,Europe/London,2021-08-03,60,30,2021-08-03T07:00:00Z,2021-08-03T08:00:00Z,2021-08-03T07:30:00Z,1.39038,1.38920,0.00118,1.38980,1.38920,0.00060,1,0,0.00058,1.966666666666666666666666667,0.00058,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2021-08-03|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-03|60,OR|GBPUSD|M15|new_york|2021-08-03|30,GBPUSD,M15,new_york,America/New_York,2021-08-03,60,30,2021-08-03T13:30:00Z,2021-08-03T14:30:00Z,2021-08-03T14:00:00Z,1.39381,1.39216,0.00165,1.39347,1.39216,0.00131,1,0,0.00034,1.259541984732824427480916031,0.00034,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2021-08-04|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-04|60,OR|GBPUSD|M15|london|2021-08-04|30,GBPUSD,M15,london,Europe/London,2021-08-04,60,30,2021-08-04T07:00:00Z,2021-08-04T08:00:00Z,2021-08-04T07:30:00Z,1.39278,1.39206,0.00072,1.39278,1.39206,0.00072,1,1,0.00000,1,0.00000,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-08-04|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-04|60,OR|GBPUSD|M15|new_york|2021-08-04|30,GBPUSD,M15,new_york,America/New_York,2021-08-04,60,30,2021-08-04T13:30:00Z,2021-08-04T14:30:00Z,2021-08-04T14:00:00Z,1.39364,1.39178,0.00186,1.39364,1.39222,0.00142,1,0,0.00044,1.309859154929577464788732394,0.00000,0.00044,down,wick,0
IBOR|GBPUSD|M15|london|2021-08-05|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-05|60,OR|GBPUSD|M15|london|2021-08-05|30,GBPUSD,M15,london,Europe/London,2021-08-05,60,30,2021-08-05T07:00:00Z,2021-08-05T08:00:00Z,2021-08-05T07:30:00Z,1.38926,1.38896,0.00030,1.38926,1.38896,0.00030,1,1,0.00000,1,0.00000,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-08-05|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-05|60,OR|GBPUSD|M15|new_york|2021-08-05|30,GBPUSD,M15,new_york,America/New_York,2021-08-05,60,30,2021-08-05T13:30:00Z,2021-08-05T14:30:00Z,2021-08-05T14:00:00Z,1.39451,1.39004,0.00447,1.39285,1.39163,0.00122,1,0,0.00325,3.663934426229508196721311475,0.00166,0.00159,none,ambiguous,0
IBOR|GBPUSD|M15|london|2021-08-06|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-06|60,OR|GBPUSD|M15|london|2021-08-06|30,GBPUSD,M15,london,Europe/London,2021-08-06,60,30,2021-08-06T07:00:00Z,2021-08-06T08:00:00Z,2021-08-06T07:30:00Z,1.39209,1.39166,0.00043,1.39204,1.39173,0.00031,1,0,0.00012,1.387096774193548387096774194,0.00005,0.00007,down,wick,0
IBOR|GBPUSD|M15|new_york|2021-08-06|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-06|60,OR|GBPUSD|M15|new_york|2021-08-06|30,GBPUSD,M15,new_york,America/New_York,2021-08-06,60,30,2021-08-06T13:30:00Z,2021-08-06T14:30:00Z,2021-08-06T14:00:00Z,1.39173,1.39043,0.00130,1.39173,1.39071,0.00102,1,0,0.00028,1.274509803921568627450980392,0.00000,0.00028,down,wick,0
IBOR|GBPUSD|M15|london|2021-08-09|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-09|60,OR|GBPUSD|M15|london|2021-08-09|30,GBPUSD,M15,london,Europe/London,2021-08-09,60,30,2021-08-09T07:00:00Z,2021-08-09T08:00:00Z,2021-08-09T07:30:00Z,1.38699,1.38667,0.00032,1.38687,1.38667,0.00020,1,0,0.00012,1.6,0.00012,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-08-09|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-09|60,OR|GBPUSD|M15|new_york|2021-08-09|30,GBPUSD,M15,new_york,America/New_York,2021-08-09,60,30,2021-08-09T13:30:00Z,2021-08-09T14:30:00Z,2021-08-09T14:00:00Z,1.38902,1.38776,0.00126,1.38902,1.38784,0.00118,1,0,0.00008,1.067796610169491525423728814,0.00000,0.00008,down,wick,0
IBOR|GBPUSD|M15|london|2021-08-10|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-10|60,OR|GBPUSD|M15|london|2021-08-10|30,GBPUSD,M15,london,Europe/London,2021-08-10,60,30,2021-08-10T07:00:00Z,2021-08-10T08:00:00Z,2021-08-10T07:30:00Z,1.38488,1.38426,0.00062,1.38488,1.38459,0.00029,1,0,0.00033,2.137931034482758620689655172,0.00000,0.00033,down,close,0
IBOR|GBPUSD|M15|new_york|2021-08-10|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-10|60,OR|GBPUSD|M15|new_york|2021-08-10|30,GBPUSD,M15,new_york,America/New_York,2021-08-10,60,30,2021-08-10T13:30:00Z,2021-08-10T14:30:00Z,2021-08-10T14:00:00Z,1.38640,1.38528,0.00112,1.38616,1.38528,0.00088,1,0,0.00024,1.272727272727272727272727273,0.00024,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2021-08-11|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-11|60,OR|GBPUSD|M15|london|2021-08-11|30,GBPUSD,M15,london,Europe/London,2021-08-11,60,30,2021-08-11T07:00:00Z,2021-08-11T08:00:00Z,2021-08-11T07:30:00Z,1.38309,1.38267,0.00042,1.38309,1.38267,0.00042,1,1,0.00000,1,0.00000,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-08-11|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-11|60,OR|GBPUSD|M15|new_york|2021-08-11|30,GBPUSD,M15,new_york,America/New_York,2021-08-11,60,30,2021-08-11T13:30:00Z,2021-08-11T14:30:00Z,2021-08-11T14:00:00Z,1.38189,1.38062,0.00127,1.38189,1.38062,0.00127,1,1,0.00000,1,0.00000,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2021-08-12|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-12|60,OR|GBPUSD|M15|london|2021-08-12|30,GBPUSD,M15,london,Europe/London,2021-08-12,60,30,2021-08-12T07:00:00Z,2021-08-12T08:00:00Z,2021-08-12T07:30:00Z,1.38743,1.38672,0.00071,1.38743,1.38722,0.00021,1,0,0.00050,3.380952380952380952380952381,0.00000,0.00050,down,close,0
IBOR|GBPUSD|M15|new_york|2021-08-12|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-12|60,OR|GBPUSD|M15|new_york|2021-08-12|30,GBPUSD,M15,new_york,America/New_York,2021-08-12,60,30,2021-08-12T13:30:00Z,2021-08-12T14:30:00Z,2021-08-12T14:00:00Z,1.38570,1.38452,0.00118,1.38570,1.38497,0.00073,1,0,0.00045,1.616438356164383561643835616,0.00000,0.00045,down,wick,0
IBOR|GBPUSD|M15|london|2021-08-13|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-13|60,OR|GBPUSD|M15|london|2021-08-13|30,GBPUSD,M15,london,Europe/London,2021-08-13,60,30,2021-08-13T07:00:00Z,2021-08-13T08:00:00Z,2021-08-13T07:30:00Z,1.38150,1.38122,0.00028,1.38150,1.38130,0.00020,1,0,0.00008,1.4,0.00000,0.00008,down,wick,0
IBOR|GBPUSD|M15|new_york|2021-08-13|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-13|60,OR|GBPUSD|M15|new_york|2021-08-13|30,GBPUSD,M15,new_york,America/New_York,2021-08-13,60,30,2021-08-13T13:30:00Z,2021-08-13T14:30:00Z,2021-08-13T14:00:00Z,1.38106,1.37929,0.00177,1.37994,1.37929,0.00065,1,0,0.00112,2.723076923076923076923076923,0.00112,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2021-08-16|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-16|60,OR|GBPUSD|M15|london|2021-08-16|30,GBPUSD,M15,london,Europe/London,2021-08-16,60,30,2021-08-16T07:00:00Z,2021-08-16T08:00:00Z,2021-08-16T07:30:00Z,1.38570,1.38522,0.00048,1.38556,1.38522,0.00034,1,0,0.00014,1.411764705882352941176470588,0.00014,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2021-08-16|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-16|60,OR|GBPUSD|M15|new_york|2021-08-16|30,GBPUSD,M15,new_york,America/New_York,2021-08-16,60,30,2021-08-16T13:30:00Z,2021-08-16T14:30:00Z,2021-08-16T14:00:00Z,1.38776,1.38505,0.00271,1.38643,1.38528,0.00115,1,0,0.00156,2.356521739130434782608695652,0.00133,0.00023,none,ambiguous,0
IBOR|GBPUSD|M15|london|2021-08-17|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-17|60,OR|GBPUSD|M15|london|2021-08-17|30,GBPUSD,M15,london,Europe/London,2021-08-17,60,30,2021-08-17T07:00:00Z,2021-08-17T08:00:00Z,2021-08-17T07:30:00Z,1.38199,1.38139,0.00060,1.38185,1.38139,0.00046,1,0,0.00014,1.304347826086956521739130435,0.00014,0.00000,up,wick,0
IBOR|GBPUSD|M15|new_york|2021-08-17|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-17|60,OR|GBPUSD|M15|new_york|2021-08-17|30,GBPUSD,M15,new_york,America/New_York,2021-08-17,60,30,2021-08-17T13:30:00Z,2021-08-17T14:30:00Z,2021-08-17T14:00:00Z,1.37963,1.37855,0.00108,1.37963,1.37855,0.00108,1,1,0.00000,1,0.00000,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2021-08-18|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-18|60,OR|GBPUSD|M15|london|2021-08-18|30,GBPUSD,M15,london,Europe/London,2021-08-18,60,30,2021-08-18T07:00:00Z,2021-08-18T08:00:00Z,2021-08-18T07:30:00Z,1.37539,1.37414,0.00125,1.37539,1.37485,0.00054,1,0,0.00071,2.314814814814814814814814815,0.00000,0.00071,down,close,0
IBOR|GBPUSD|M15|new_york|2021-08-18|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-18|60,OR|GBPUSD|M15|new_york|2021-08-18|30,GBPUSD,M15,new_york,America/New_York,2021-08-18,60,30,2021-08-18T13:30:00Z,2021-08-18T14:30:00Z,2021-08-18T14:00:00Z,1.37617,1.37472,0.00145,1.37617,1.37494,0.00123,1,0,0.00022,1.178861788617886178861788618,0.00000,0.00022,down,wick,0
IBOR|GBPUSD|M15|london|2021-08-19|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-19|60,OR|GBPUSD|M15|london|2021-08-19|30,GBPUSD,M15,london,Europe/London,2021-08-19,60,30,2021-08-19T07:00:00Z,2021-08-19T08:00:00Z,2021-08-19T07:30:00Z,1.37224,1.37167,0.00057,1.37224,1.37193,0.00031,1,0,0.00026,1.838709677419354838709677419,0.00000,0.00026,down,close,0
IBOR|GBPUSD|M15|new_york|2021-08-19|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-19|60,OR|GBPUSD|M15|new_york|2021-08-19|30,GBPUSD,M15,new_york,America/New_York,2021-08-19,60,30,2021-08-19T13:30:00Z,2021-08-19T14:30:00Z,2021-08-19T14:00:00Z,1.36985,1.36825,0.00160,1.36985,1.36858,0.00127,1,0,0.00033,1.259842519685039370078740157,0.00000,0.00033,down,wick,0
IBOR|GBPUSD|M15|london|2021-08-20|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-20|60,OR|GBPUSD|M15|london|2021-08-20|30,GBPUSD,M15,london,Europe/London,2021-08-20,60,30,2021-08-20T07:00:00Z,2021-08-20T08:00:00Z,2021-08-20T07:30:00Z,1.36345,1.36291,0.00054,1.36345,1.36291,0.00054,1,1,0.00000,1,0.00000,0.00000,down,close,0
IBOR|GBPUSD|M15|new_york|2021-08-20|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-20|60,OR|GBPUSD|M15|new_york|2021-08-20|30,GBPUSD,M15,new_york,America/New_York,2021-08-20,60,30,2021-08-20T13:30:00Z,2021-08-20T14:30:00Z,2021-08-20T14:00:00Z,1.36218,1.36102,0.00116,1.36218,1.36116,0.00102,1,0,0.00014,1.137254901960784313725490196,0.00000,0.00014,down,wick,0
IBOR|GBPUSD|M15|london|2021-08-23|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-23|60,OR|GBPUSD|M15|london|2021-08-23|30,GBPUSD,M15,london,Europe/London,2021-08-23,60,30,2021-08-23T07:00:00Z,2021-08-23T08:00:00Z,2021-08-23T07:30:00Z,1.36484,1.36423,0.00061,1.36483,1.36444,0.00039,1,0,0.00022,1.564102564102564102564102564,0.00001,0.00021,down,wick,0
IBOR|GBPUSD|M15|new_york|2021-08-23|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-23|60,OR|GBPUSD|M15|new_york|2021-08-23|30,GBPUSD,M15,new_york,America/New_York,2021-08-23,60,30,2021-08-23T13:30:00Z,2021-08-23T14:30:00Z,2021-08-23T14:00:00Z,1.36791,1.36643,0.00148,1.36781,1.36643,0.00138,1,0,0.00010,1.072463768115942028985507246,0.00010,0.00000,up,wick,0
IBOR|GBPUSD|M15|london|2021-08-24|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-24|60,OR|GBPUSD|M15|london|2021-08-24|30,GBPUSD,M15,london,Europe/London,2021-08-24,60,30,2021-08-24T07:00:00Z,2021-08-24T08:00:00Z,2021-08-24T07:30:00Z,1.37252,1.37161,0.00091,1.37202,1.37161,0.00041,1,0,0.00050,2.219512195121951219512195122,0.00050,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-08-24|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-24|60,OR|GBPUSD|M15|new_york|2021-08-24|30,GBPUSD,M15,new_york,America/New_York,2021-08-24,60,30,2021-08-24T13:30:00Z,2021-08-24T14:30:00Z,2021-08-24T14:00:00Z,1.37315,1.37119,0.00196,1.37315,1.37165,0.00150,1,0,0.00046,1.306666666666666666666666667,0.00000,0.00046,down,close,0
IBOR|GBPUSD|M15|london|2021-08-25|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-25|60,OR|GBPUSD|M15|london|2021-08-25|30,GBPUSD,M15,london,Europe/London,2021-08-25,60,30,2021-08-25T07:00:00Z,2021-08-25T08:00:00Z,2021-08-25T07:30:00Z,1.37206,1.37132,0.00074,1.37198,1.37157,0.00041,1,0,0.00033,1.804878048780487804878048780,0.00008,0.00025,none,ambiguous,0
IBOR|GBPUSD|M15|new_york|2021-08-25|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-25|60,OR|GBPUSD|M15|new_york|2021-08-25|30,GBPUSD,M15,new_york,America/New_York,2021-08-25,60,30,2021-08-25T13:30:00Z,2021-08-25T14:30:00Z,2021-08-25T14:00:00Z,1.37296,1.37129,0.00167,1.37296,1.37129,0.00167,1,1,0.00000,1,0.00000,0.00000,down,wick,0
IBOR|GBPUSD|M15|london|2021-08-26|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-26|60,OR|GBPUSD|M15|london|2021-08-26|30,GBPUSD,M15,london,Europe/London,2021-08-26,60,30,2021-08-26T07:00:00Z,2021-08-26T08:00:00Z,2021-08-26T07:30:00Z,1.37585,1.37503,0.00082,1.37574,1.37503,0.00071,1,0,0.00011,1.154929577464788732394366197,0.00011,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-08-26|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-26|60,OR|GBPUSD|M15|new_york|2021-08-26|30,GBPUSD,M15,new_york,America/New_York,2021-08-26,60,30,2021-08-26T13:30:00Z,2021-08-26T14:30:00Z,2021-08-26T14:00:00Z,1.37494,1.37315,0.00179,1.37461,1.37369,0.00092,1,0,0.00087,1.945652173913043478260869565,0.00033,0.00054,down,wick,0
IBOR|GBPUSD|M15|london|2021-08-27|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-27|60,OR|GBPUSD|M15|london|2021-08-27|30,GBPUSD,M15,london,Europe/London,2021-08-27,60,30,2021-08-27T07:00:00Z,2021-08-27T08:00:00Z,2021-08-27T07:30:00Z,1.37006,1.36946,0.00060,1.36988,1.36946,0.00042,1,0,0.00018,1.428571428571428571428571429,0.00018,0.00000,up,close,0
IBOR|GBPUSD|M15|new_york|2021-08-27|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|new_york|2021-08-27|60,OR|GBPUSD|M15|new_york|2021-08-27|30,GBPUSD,M15,new_york,America/New_York,2021-08-27,60,30,2021-08-27T13:30:00Z,2021-08-27T14:30:00Z,2021-08-27T14:00:00Z,1.37139,1.36999,0.00140,1.37106,1.36999,0.00107,1,0,0.00033,1.308411214953271028037383178,0.00033,0.00000,up,close,0
IBOR|GBPUSD|M15|london|2021-08-30|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|GBPUSD|M15|london|2021-08-30|60,OR|GBPUSD|M15|london|2021-08-30|30,GBPUSD,M15,london,Europe/London,2021-08-30,60,30,2021-08-30T07:00:00Z,2021-08-30T08:00:00Z,2021-08-30T07:30:00Z,1.37704,1.37650,0.00054,1.37702,1.37650,0.00052,1,0,0.00002,1.038461538461538461538461538,0.00002,0.00000,up,wick,0
