relative_id,relative_family,relative_level,relative_status,source_relation_id,symbol,timeframe,session_id,session_timezone,session_local_date,ib_window_minutes,opening_range_window_minutes,first_break_direction,first_break_mode,break_side,or_break_edge_value,ib_same_side_edge_value,same_side_gap_to_ib,shared_boundary_on_break_side,first_break_relative_case,can_confirm_ib_break_from_current_fields,requires_break_price_for_ib_confirmation,inference_scope,width_error_day
IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-16|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2021-12-16|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-16,60,30,up,wick,up,1.33686,1.33739,0.00053,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2021-12-17|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2021-12-17|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-17,60,30,down,wick,down,1.33263,1.33226,0.00037,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-17|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2021-12-17|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-17,60,30,up,wick,up,1.32960,1.33012,0.00052,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2021-12-20|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|london|2021-12-20|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-20,60,30,down,close,down,1.32159,1.32159,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-20|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2021-12-20|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-20,60,30,up,close,up,1.32182,1.32383,0.00201,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2021-12-21|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2021-12-21|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-21,60,30,down,wick,down,1.32128,1.32111,0.00017,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-21|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,no_break_relative_inference,IBOR|GBPUSD|M15|new_york|2021-12-21|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-21,60,30,none,ambiguous,none,,,,0,no_break,0,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2021-12-22|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2021-12-22|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-22,60,30,up,wick,up,1.32555,1.32556,0.00001,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-22|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2021-12-22|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-22,60,30,up,wick,up,1.33149,1.33154,0.00005,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2021-12-23|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2021-12-23|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-23,60,30,up,wick,up,1.33531,1.33540,0.00009,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-23|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|new_york|2021-12-23|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-23,60,30,down,close,down,1.34183,1.34183,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2021-12-24|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2021-12-24|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-24,60,30,up,close,up,1.33929,1.34044,0.00115,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-24|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2021-12-24|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-24,60,30,down,wick,down,1.34107,1.33995,0.00112,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2021-12-27|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|london|2021-12-27|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-27,60,30,down,wick,down,1.33949,1.33949,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-27|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2021-12-27|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-27,60,30,up,wick,up,1.34134,1.34174,0.00040,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2021-12-28|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2021-12-28|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-28,60,30,up,wick,up,1.34367,1.34376,0.00009,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-28|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2021-12-28|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-28,60,30,up,close,up,1.34529,1.34571,0.00042,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2021-12-29|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2021-12-29|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-29,60,30,down,close,down,1.34266,1.34194,0.00072,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-29|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2021-12-29|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-29,60,30,up,close,up,1.34331,1.34462,0.00131,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2021-12-30|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2021-12-30|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-30,60,30,down,close,down,1.34750,1.34716,0.00034,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-30|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2021-12-30|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-30,60,30,up,wick,up,1.35154,1.35163,0.00009,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2021-12-31|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2021-12-31|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-31,60,30,up,close,up,1.34985,1.35043,0.00058,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-31|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2021-12-31|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-31,60,30,down,wick,down,1.34773,1.34676,0.00097,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-03|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-01-03|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-03,60,30,up,close,up,1.35028,1.35073,0.00045,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-03|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-01-03|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-03,60,30,down,close,down,1.35003,1.34899,0.00104,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-04|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|london|2022-01-04|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-04,60,30,up,close,up,1.34696,1.34696,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-04|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-01-04|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-04,60,30,up,wick,up,1.34872,1.34983,0.00111,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-05|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-01-05|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-05,60,30,up,close,up,1.35322,1.35344,0.00022,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-05|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-01-05|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-05,60,30,up,close,up,1.35424,1.35476,0.00052,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-06|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-01-06|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-06,60,30,down,wick,down,1.35247,1.35119,0.00128,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-06|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-01-06|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-06,60,30,down,close,down,1.35363,1.35260,0.00103,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-07|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-01-07|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-07,60,30,down,wick,down,1.35396,1.35377,0.00019,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-07|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-01-07|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-07,60,30,up,wick,up,1.35468,1.35474,0.00006,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-10|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|london|2022-01-10|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-10,60,30,up,close,up,1.35863,1.35863,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-10|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|new_york|2022-01-10|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-10,60,30,down,close,down,1.35637,1.35637,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-11|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-01-11|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-11,60,30,down,close,down,1.35895,1.35789,0.00106,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-11|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-01-11|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-11,60,30,down,wick,down,1.35735,1.35722,0.00013,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-12|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-01-12|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-12,60,30,down,close,down,1.36402,1.36320,0.00082,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-12|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-01-12|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-12,60,30,up,close,up,1.36413,1.36486,0.00073,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-13|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-01-13|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-13,60,30,down,wick,down,1.37047,1.37045,0.00002,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-13|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|new_york|2022-01-13|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-13,60,30,up,close,up,1.37345,1.37345,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-14|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-01-14|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-14,60,30,down,close,down,1.37307,1.37273,0.00034,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-14|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-01-14|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-14,60,30,down,wick,down,1.37050,1.37038,0.00012,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-17|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-01-17|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-17,60,30,down,close,down,1.36720,1.36690,0.00030,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-17|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-01-17|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-17,60,30,down,wick,down,1.36398,1.36366,0.00032,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-18|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-01-18|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-18,60,30,up,wick,up,1.36378,1.36430,0.00052,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-18|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-01-18|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-18,60,30,down,close,down,1.35896,1.35795,0.00101,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-19|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-01-19|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-19,60,30,down,close,down,1.36046,1.36007,0.00039,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-19|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-01-19|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-19,60,30,up,close,up,1.36302,1.36432,0.00130,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-20|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-01-20|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-20,60,30,up,close,up,1.36284,1.36298,0.00014,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-20|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-01-20|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-20,60,30,up,close,up,1.36149,1.36196,0.00047,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-21|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,no_break_relative_inference,IBOR|GBPUSD|M15|london|2022-01-21|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-21,60,30,none,ambiguous,none,,,,0,no_break,0,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-21|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|new_york|2022-01-21|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-21,60,30,up,wick,up,1.35731,1.35731,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-24|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-01-24|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-24,60,30,down,wick,down,1.35386,1.35376,0.00010,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-24|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,shared_edge_confirmed_from_current_fields,IBOR|GBPUSD|M15|new_york|2022-01-24|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-24,60,30,down,close,down,1.34770,1.34770,0.00000,1,shared_edge_break,1,0,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-25|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-01-25|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-25,60,30,up,wick,up,1.34779,1.34864,0.00085,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-25|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-01-25|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-25,60,30,up,close,up,1.34563,1.34701,0.00138,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-26|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-01-26|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-26,60,30,down,wick,down,1.35068,1.35023,0.00045,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-26|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-01-26|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-26,60,30,up,wick,up,1.35185,1.35198,0.00013,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-27|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-01-27|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-27,60,30,down,wick,down,1.34245,1.34214,0.00031,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-27|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-01-27|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-27,60,30,down,close,down,1.33893,1.33684,0.00209,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-28|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-01-28|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-28,60,30,down,close,down,1.34082,1.34022,0.00060,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-28|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-01-28|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-28,60,30,up,close,up,1.33846,1.33908,0.00062,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-01-31|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-01-31|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-31,60,30,up,close,up,1.34234,1.34259,0.00025,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-31|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|new_york|2022-01-31|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-31,60,30,up,wick,up,1.34209,1.34237,0.00028,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
IBORFB|IBOR|GBPUSD|M15|london|2022-02-01|60|IB60|OR30,IB_OR_FIRST_BREAK_RELATIVE,RELATION_P0,conservative_gap_remaining_inference,IBOR|GBPUSD|M15|london|2022-02-01|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-01,60,30,down,close,down,1.34474,1.34419,0.00055,0,or_break_with_ib_same_side_gap_remaining,0,1,edge_alignment_only,0
