file_name	ext	size_bytes	current_path	bucket_l1	bucket_l2	duplicate_candidate	info_density_guess	next_action
10金币【凡倍无名】超短作手凡倍无名-超短百科全书 PDF电子书146页 - sgl25.opf	.opf	1254	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\10金币【凡倍无名】超短作手凡倍无名-超短百科全书 PDF电子书146页 - sgl25.opf	02_游资悟道交割单		n	low	compare_first
10金币【凡倍无名】超短作手凡倍无名-超短百科全书 PDF电子书146页 - sgl25.pdf	.pdf	15395280	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\10金币【凡倍无名】超短作手凡倍无名-超短百科全书 PDF电子书146页 - sgl25.pdf	02_游资悟道交割单		n	medium	compare_first
10金币【凡倍无名】超短作手凡倍无名-超短百科全书 PDF电子书146页.epub	.epub	4190983	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\10金币【凡倍无名】超短作手凡倍无名-超短百科全书 PDF电子书146页.epub	02_游资悟道交割单		n	low	compare_first
独谷一箭_赚钱效应的精髓.pdf	.pdf	318277	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\11、独谷一箭_赚钱效应的精髓\独谷一箭_赚钱效应的精髓.pdf	02_游资悟道交割单		n	medium	compare_first
11、第一个高射炮狙击点：买入即爆发_03.epub	.epub	814793	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\11、第一个高射炮狙击点：买入即爆发_03.epub	02_游资悟道交割单		n	low	compare_first
[宁波高手1：再战江湖.短线法宝.岂容错过].雪蜂.小美.扫描版.pdf	.pdf	8288537	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\12、宁波敢死队\[宁波高手1：再战江湖.短线法宝.岂容错过].雪蜂.小美.扫描版.pdf	02_游资悟道交割单		n	medium	compare_first
[宁波高手2：发掘股市金矿].雪蜂.小美.扫描版.pdf	.pdf	7927525	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\12、宁波敢死队\[宁波高手2：发掘股市金矿].雪蜂.小美.扫描版.pdf	02_游资悟道交割单		n	medium	compare_first
[宁波高手3：发现翻倍黑马].雪蜂.小美.扫描版.pdf	.pdf	9538600	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\12、宁波敢死队\[宁波高手3：发现翻倍黑马].雪蜂.小美.扫描版.pdf	02_游资悟道交割单		n	medium	compare_first
[宁波高手4：敢死队涨停秘笈].雪峰.小美.扫描版.pdf	.pdf	37806435	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\12、宁波敢死队\[宁波高手4：敢死队涨停秘笈].雪峰.小美.扫描版.pdf	02_游资悟道交割单		n	medium	compare_first
12、第二个加农炮狙击点：买入即转势.epub	.epub	392699	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\12、第二个加农炮狙击点：买入即转势.epub	02_游资悟道交割单		n	low	compare_first
我在泽熙学到的七堂课_徐翔_投机的心性.pdf	.pdf	407033	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\13、徐翔_投机的心性\我在泽熙学到的七堂课_徐翔_投机的心性.pdf	02_游资悟道交割单		n	medium	compare_first
13、迫击炮狙击点：买入即轮动.epub	.epub	543490	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\13、迫击炮狙击点：买入即轮动.epub	02_游资悟道交割单		n	low	compare_first
14、狙击法总结.epub	.epub	3020	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\14、狙击法总结.epub	02_游资悟道交割单		n	low	compare_first
龙飞虎_动态仓位管理.pdf	.pdf	392901	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\14、龙飞虎_动态仓位管理\龙飞虎_动态仓位管理.pdf	02_游资悟道交割单		n	medium	compare_first
15、操盘手趋势入门狙击法（总集版） - 未知.epub	.epub	1449551	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\15、操盘手趋势入门狙击法（总集版） - 未知.epub	02_游资悟道交割单		n	low	compare_first
15、操盘手趋势入门狙击法（总集版） - 未知.jpg	.jpg	145923	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\15、操盘手趋势入门狙击法（总集版） - 未知.jpg	02_游资悟道交割单		n	low	compare_first
15、操盘手趋势入门狙击法（总集版） - 未知.opf	.opf	1143	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\15、操盘手趋势入门狙击法（总集版） - 未知.opf	02_游资悟道交割单		n	low	compare_first
15、操盘手趋势入门狙击法（总集版） - 未知.pdf	.pdf	17191592	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\15、操盘手趋势入门狙击法（总集版） - 未知.pdf	02_游资悟道交割单		n	medium	compare_first
15、操盘手趋势入门狙击法（总集版）.epub	.epub	1800663	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\15、操盘手趋势入门狙击法（总集版）.epub	02_游资悟道交割单		n	low	compare_first
丁一熊_长者的智慧.pdf	.pdf	315790	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\16、丁一熊_长者的智慧\丁一熊_长者的智慧.pdf	02_游资悟道交割单		n	medium	compare_first
万法归宗_市场永远是对的.pdf	.pdf	707406	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\17、万法归宗_市场永远是对的\万法归宗_市场永远是对的.pdf	02_游资悟道交割单		n	medium	compare_first
92科比_新生代首板高手.pdf	.pdf	270328	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\18、92科比_新生代首板高手\92科比_新生代首板高手.pdf	02_游资悟道交割单		n	medium	compare_first
浓汤野人_600万到28亿棉花之战.pdf	.pdf	620219	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\19、浓汤野人_600万到28亿棉花之战\浓汤野人_600万到28亿棉花之战.pdf	02_游资悟道交割单		n	medium	compare_first
1、Asking理念总结 .epub	.epub	10562	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\1、Asking理念总结 .epub	02_游资悟道交割单		n	low	compare_first
涅盘重升_情绪演变的认知.pdf	.pdf	243809	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\20、涅盘重升_情绪演变的认知\涅盘重升_情绪演变的认知.pdf	02_游资悟道交割单		n	medium	compare_first
榜中榜_理解力才是王道.pdf	.pdf	177667	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\21、榜中榜_理解力才是王道\榜中榜_理解力才是王道.pdf	02_游资悟道交割单		n	medium	compare_first
淘县大师传之--瑞鹤仙干货合集 PDF文章.pdf	.pdf	8824412	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\22、瑞鹤仙_熊市出英雄\淘县大师传之--瑞鹤仙干货合集 PDF文章.pdf	02_游资悟道交割单		n	medium	compare_first
令胡冲-实盘贴-问答整理.pdf	.pdf	1269191	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\23、令胡冲_盘感训练及打板技术\令胡冲-实盘贴-问答整理.pdf	02_游资悟道交割单		n	medium	compare_first
10金币【凡倍无名】超短作手凡倍无名-超短百科全书 PDF电子书146页.pdf	.pdf	15656143	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\24、凡倍无名\10金币【凡倍无名】超短作手凡倍无名-超短百科全书 PDF电子书146页.pdf	02_游资悟道交割单		n	medium	compare_first
3年112倍江南神鹰落升.docx	.docx	27217	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\25、民间股神落升\3年112倍江南神鹰落升.docx	02_游资悟道交割单		n	medium	compare_first
民间股神之落升的熊市盈利技巧.pdf	.pdf	168512	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\25、民间股神落升\民间股神之落升的熊市盈利技巧.pdf	02_游资悟道交割单		n	medium	compare_first
养家心法1-15期.docx	.docx	5247244	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\26、万狮虎养家心法解读\养家心法1-15期.docx	02_游资悟道交割单		n	medium	compare_first
乔帮主最全精华合集.pdf	.pdf	2292683	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\27、乔帮主_低吸之王\乔帮主最全精华合集.pdf	02_游资悟道交割单		n	medium	compare_first
低吸翘楚“乔帮主”操盘手法揭秘 PDF文章.pdf	.pdf	955227	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\27、乔帮主_低吸之王\低吸翘楚“乔帮主”操盘手法揭秘 PDF文章.pdf	02_游资悟道交割单		n	medium	compare_first
孤独牛背【超短梦想系列之控制回撤篇】.pdf	.pdf	1276910	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\28、孤独牛背超短梦想系列\孤独牛背【超短梦想系列之控制回撤篇】.pdf	02_游资悟道交割单		n	medium	compare_first
孤独牛背雷神婚礼演讲龙头妖股战法.pdf	.pdf	418403	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\28、孤独牛背超短梦想系列\孤独牛背雷神婚礼演讲龙头妖股战法.pdf	02_游资悟道交割单		n	medium	compare_first
92科比 新生代首板高手 - 熊 丽平.epub	.epub	161288	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\92科比 新生代首板高手 - 熊 丽平.epub	02_游资悟道交割单		n	low	compare_first
92科比 新生代首板高手 - 熊 丽平.jpg	.jpg	177212	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\92科比 新生代首板高手 - 熊 丽平.jpg	02_游资悟道交割单		n	low	compare_first
92科比 新生代首板高手 - 熊 丽平.opf	.opf	1096	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\92科比 新生代首板高手 - 熊 丽平.opf	02_游资悟道交割单		n	low	compare_first
92科比 新生代首板高手 - 熊 丽平.pdf	.pdf	276258	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\92科比 新生代首板高手 - 熊 丽平.pdf	02_游资悟道交割单		n	medium	compare_first
92科比_新生代首板高手.epub	.epub	10058	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\92科比_新生代首板高手.epub	02_游资悟道交割单		n	low	compare_first
[宁波高手1：再战江湖.短线法宝.岂容错过].雪蜂.小美.扫描版.epub	.epub	679310	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\[宁波高手1：再战江湖.短线法宝.岂容错过].雪蜂.小美.扫描版.epub	02_游资悟道交割单		n	low	compare_first
[宁波高手2：发掘股市金矿].雪蜂.小美.扫描版.epub	.epub	899492	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\[宁波高手2：发掘股市金矿].雪蜂.小美.扫描版.epub	02_游资悟道交割单		n	low	compare_first
[宁波高手3：发现翻倍黑马].雪蜂.小美.扫描版.epub	.epub	571540	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\[宁波高手3：发现翻倍黑马].雪蜂.小美.扫描版.epub	02_游资悟道交割单		n	low	compare_first
[宁波高手4：敢死队涨停秘笈].雪峰.小美.扫描版 - 未知.jpg	.jpg	483364	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\[宁波高手4：敢死队涨停秘笈].雪峰.小美.扫描版 - 未知.jpg	02_游资悟道交割单		n	low	compare_first
[宁波高手4：敢死队涨停秘笈].雪峰.小美.扫描版 - 未知.opf	.opf	1182	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\[宁波高手4：敢死队涨停秘笈].雪峰.小美.扫描版 - 未知.opf	02_游资悟道交割单		n	low	compare_first
[宁波高手4：敢死队涨停秘笈].雪峰.小美.扫描版 - 未知.pdf	.pdf	37724659	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\[宁波高手4：敢死队涨停秘笈].雪峰.小美.扫描版 - 未知.pdf	02_游资悟道交割单		n	medium	compare_first
[宁波高手4：敢死队涨停秘笈].雪峰.小美.扫描版.epub	.epub	4586519	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\[宁波高手4：敢死队涨停秘笈].雪峰.小美.扫描版.epub	02_游资悟道交割单		n	low	compare_first
A神龙飞虎等短线高手感悟.epub	.epub	21057	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\A神龙飞虎等短线高手感悟.epub	02_游资悟道交割单		n	low	compare_first
A股题材炒作的本质（赵老哥著）.epub	.epub	72280	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\A股题材炒作的本质（赵老哥著）.epub	02_游资悟道交割单		n	low	compare_first
小鳄鱼_超短线的核心.pdf	.pdf	288634	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\D133 小鳄鱼_超短线的核心\小鳄鱼_超短线的核心.pdf	02_游资悟道交割单		n	medium	compare_first
【赵老哥】悟道心法.epub	.epub	3850	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\【赵老哥】悟道心法.epub	02_游资悟道交割单		n	low	compare_first
【赵老哥】赵老哥交割单全集.epub	.epub	189271	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\【赵老哥】赵老哥交割单全集.epub	02_游资悟道交割单		n	low	compare_first
丁一熊 长者的智慧 - 熊 丽平.epub	.epub	139967	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\丁一熊 长者的智慧 - 熊 丽平.epub	02_游资悟道交割单		n	low	compare_first
丁一熊 长者的智慧 - 熊 丽平.jpg	.jpg	160008	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\丁一熊 长者的智慧 - 熊 丽平.jpg	02_游资悟道交割单		n	low	compare_first
丁一熊 长者的智慧 - 熊 丽平.opf	.opf	1081	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\丁一熊 长者的智慧 - 熊 丽平.opf	02_游资悟道交割单		n	low	compare_first
丁一熊 长者的智慧 - 熊 丽平.pdf	.pdf	324090	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\丁一熊 长者的智慧 - 熊 丽平.pdf	02_游资悟道交割单		n	medium	compare_first
丁一熊_长者的智慧.epub	.epub	6334	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\丁一熊_长者的智慧.epub	02_游资悟道交割单		n	low	compare_first
万法归宗 市场永远是对的 - 熊 丽平.epub	.epub	186472	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\万法归宗 市场永远是对的 - 熊 丽平.epub	02_游资悟道交割单		n	low	compare_first
万法归宗 市场永远是对的 - 熊 丽平.jpg	.jpg	186098	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\万法归宗 市场永远是对的 - 熊 丽平.jpg	02_游资悟道交割单		n	low	compare_first
万法归宗 市场永远是对的 - 熊 丽平.opf	.opf	1108	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\万法归宗 市场永远是对的 - 熊 丽平.opf	02_游资悟道交割单		n	low	compare_first
万法归宗 市场永远是对的 - 熊 丽平.pdf	.pdf	728480	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\万法归宗 市场永远是对的 - 熊 丽平.pdf	02_游资悟道交割单		n	medium	compare_first
万法归宗_市场永远是对的.epub	.epub	24901	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\万法归宗_市场永远是对的.epub	02_游资悟道交割单		n	low	compare_first
乔帮主最全精华合集.epub	.epub	507663	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\乔帮主最全精华合集.epub	02_游资悟道交割单		n	low	compare_first
令胡冲-实盘贴-问答整理 - Big-M.epub	.epub	492067	D:\Stock\cut_file\S\02_游资悟道交割单\28位游资悟道心法\令胡冲-实盘贴-问答整理 - Big-M.epub	02_游资悟道交割单		n	low	compare_first
